step,level,count,p50,p90,p99,max,above100,meanChildCurvature,childMeansAbove100,aboveAdaptiveThreshold,childMeansAboveAdaptiveThreshold
52,0,1,0.00137329078,0.00137329078,0.00137329078,0.00137329078,0,0.00840872433,0,0,0
52,1,8,0.00739619043,0.00960901286,0.00960901286,0.00960901286,0,0.00720885617,0,0,0
52,2,64,0.00686645415,0.0116541963,0.0185340624,0.0185340624,0,0.0109391788,0,0,0
52,3,512,0.0102997096,0.0219726451,0.0274657477,0.0281363688,0,0.0216235934,0,0,0
52,4,4096,0.0219726451,0.0384521969,0.0659179464,0.0769043192,0,0.0408957158,0,0,0
52,5,32768,0.0384520553,0.079651095,0.126342744,0.175781325,0,0,0,0,0
53,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00686142547,0,0,0
53,1,8,0.0054851165,0.00824108627,0.00824108627,0.00824108627,0,0.00772308593,0,0,0
53,2,64,0.00823974516,0.0109863272,0.0164821725,0.0164821725,0,0.015430296,0,0,0
53,3,512,0.0116729708,0.0281524621,0.0604247972,0.0611114465,0,0.0326434368,0,0,0
53,4,4096,0.0274657533,0.0659179613,0.111236535,0.142822161,0,0.070996844,0,0,0
53,5,32768,0.0659178495,0.137328804,0.241699249,0.330276579,0,0,0,0,0
54,0,1,0.0054931636,0.0054931636,0.0054931636,0.0054931636,0,0.0044715777,0,0,0
54,1,8,0.00411987491,0.00550523307,0.00550523307,0.00550523307,0,0.0111580734,0,0,0
54,2,64,0.00823974516,0.0192260724,0.0219672881,0.0219672881,0,0.0259780079,0,0,0
54,3,512,0.0219726749,0.0439453125,0.0549316406,0.0604248829,0,0.0454942702,0,0,0
54,4,4096,0.0439452529,0.0823974758,0.120849609,0.14559029,0,0.0873251856,0,0,0
54,5,32768,0.0769042894,0.156555444,0.263671845,0.373535126,0,0,0,0,0
55,0,1,0.0054931636,0.0054931636,0.0054931636,0.0054931636,0,0.00343523733,0,0,0
55,1,8,0.002746579,0.00412389589,0.00412389589,0.00412389589,0,0.00103030417,0,0,0
55,2,64,6.54835491e-11,0.00274659391,0.00824779179,0.00824779179,0,0.0134325978,0,0,0
55,3,512,0.0109863719,0.0219727065,0.0329590328,0.0329590328,0,0.0267854952,0,0,0
55,4,4096,0.0219727457,0.0466918051,0.0659179762,0.1098634,0,0.0551091868,0,0,0
55,5,32768,0.0439453647,0.104370087,0.175780952,0.307617247,0,0,0,0,0
56,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00652279658,0,0,0
56,1,8,0.00619590189,0.00685974862,0.00685974862,0.00685974862,0,0.00866680534,0,0,0
56,2,64,0.00686646393,0.0143766385,0.0164955836,0.0164955836,0,0.0133389635,0,0,0
56,3,512,0.0109863272,0.0274658166,0.0384628735,0.050125163,0,0.0263780498,0,0,0
56,4,4096,0.0219726544,0.0542449839,0.0878906325,0.109863408,0,0.0562366417,0,0,0
56,5,32768,0.0439454727,0.109863296,0.197753891,0.418167025,0,0,0,0,0
57,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00960230734,0,0,0
57,1,8,0.00925362017,0.00995099451,0.00995099451,0.00995099451,0,0.01061526,0,0,0
57,2,64,0.00858303532,0.0178527795,0.0226110183,0.0226110183,0,0.0199748028,0,0,0
57,3,512,0.0185394287,0.0333667211,0.0494385511,0.0604248419,0,0.0374840965,0,0,0
57,4,4096,0.0329589881,0.0659179613,0.0947571024,0.126342773,0,0.0789348457,0,0,0
57,5,32768,0.0672914907,0.135955483,0.214233384,0.35156247,0,0,0,0,0
58,0,1,0.0054931636,0.0054931636,0.0054931636,0.0054931636,0,0.00651441468,0,0,0
58,1,8,0.00480115367,0.00822767522,0.00822767522,0.00822767522,0,0.00937285146,0,0,0
58,2,64,0.00823974516,0.0137329083,0.0219806992,0.0219806992,0,0.019803349,0,0,0
58,3,512,0.0171661079,0.0336455889,0.0549316667,0.0741576999,0,0.0390055933,0,0,0
58,4,4096,0.0329591073,0.0672911927,0.0988769457,0.142822236,0,0.0798504582,0,0,0
58,5,32768,0.0666045174,0.148315176,0.211486921,0.351562619,0,0,0,0,0
59,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00721178902,0,0,0
59,1,8,0.00618919637,0.00823438074,0.00823438074,0.00823438074,0,0.0104292235,0,0,0
59,2,64,0.00961303525,0.0164794903,0.0247165523,0.0247165523,0,0.0221657026,0,0,0
59,3,512,0.0192260724,0.0384521447,0.0604248159,0.0741577074,0,0.0418717109,0,0,0
59,4,4096,0.038452141,0.0769041628,0.109863438,0.164795026,0,0.0833569203,0,0,0
59,5,32768,0.0714110583,0.153808564,0.230712906,0.395507932,0,0,0,0,0
60,0,1,0.0013732909,0.0013732909,0.0013732909,0.0013732909,0,0.00788904633,0,0,0
60,1,8,0.00685974862,0.00891834404,0.00891834404,0.00891834404,0,0.00956995477,0,0,0
60,2,64,0.00961303525,0.0164794885,0.0205993615,0.0205993615,0,0.017794438,0,0,0
60,3,512,0.0164794903,0.028152464,0.0439452976,0.0611114465,0,0.032448516,0,0,0
60,4,4096,0.0322723351,0.0604246333,0.0878906101,0.130462632,0,0.0652251989,0,0,0
60,5,32768,0.0652313158,0.110549927,0.17578122,0.285644382,0,0,0,0,0
61,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.003523411,0,0,0
61,1,8,0.00309124542,0.00411986187,0.00411986187,0.00411986187,0,0.00551848023,0,0,0
61,2,64,0.0054931785,0.00686645601,0.0110104661,0.0110104661,0,0.013765345,0,0,0
61,3,512,0.0109863849,0.0219726916,0.0329589844,0.0329589956,0,0.0231772658,0,0,0
61,4,4096,0.0219726544,0.0432586782,0.0659179986,0.079650782,0,0.0504287796,0,0,0
61,5,32768,0.0439453088,0.0885769576,0.153808579,0.267791837,0,0,0,0,0
62,0,1,0.0013732909,0.0013732909,0.0013732909,0.0013732909,0,0.00617913855,0,0,0
62,1,8,0.00549852755,0.00686645415,0.00686645415,0.00686645415,0,0.00723224331,0,0,0
62,2,64,0.00823974516,0.0123596182,0.0157982092,0.0157982092,0,0.0179878602,0,0,0
62,3,512,0.017852772,0.027465824,0.041198723,0.0439453162,0,0.033075879,0,0,0
62,4,4096,0.0329589806,0.0549316928,0.0823973715,0.109863296,0,0.0706802275,0,0,0
62,5,32768,0.0659179613,0.120849647,0.181274265,0.263672203,0,0,0,0,0
63,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00754706515,0,0,0
63,1,8,0.00685974862,0.00823438074,0.00823438074,0.00823438074,0,0.00608618459,0,0,0
63,2,64,0.0054931636,0.0109863272,0.0123783927,0.0123783927,0,0.0128080689,0,0,0
63,3,512,0.0109863272,0.0205993764,0.0329589806,0.0329643451,0,0.0230300661,0,0,0
63,4,4096,0.0219726544,0.0384522192,0.0549316742,0.0714111254,0,0.049756509,0,0,0
63,5,32768,0.0439453162,0.087890625,0.131835893,0.17578128,0,0,0,0,0
64,0,1,0.0054931636,0.0054931636,0.0054931636,0.0054931636,0,0.00394787593,0,0,0
64,1,8,0.00274255825,0.00516325142,0.00516325142,0.00516325142,0,0.00562384151,0,0,0
64,2,64,0.0054931636,0.00961303525,0.0116810184,0.013048945,0,0.0146031845,0,0,0
64,3,512,0.0109863337,0.0274658166,0.0652313158,0.0659179613,0,0.0292842325,0,0,0
64,4,4096,0.0226593036,0.0549316332,0.0988769457,0.131835923,0,0.0662680961,0,0,0
64,5,32768,0.0549316332,0.131835923,0.200500518,0.329589784,0,0,0,0,0
65,0,1,0.00137329078,0.00137329078,0.00137329078,0.00137329078,0,0.00566616608,0,0,0
65,1,8,0.00464692665,0.00686645415,0.00686645415,0.00686645415,0,0.00640570128,0,0,0
65,2,64,0.0054931636,0.0109863272,0.0116810184,0.0116810184,0,0.0104019701,0,0,0
65,3,512,0.00892640464,0.0192260705,0.0302123986,0.0329589806,0,0.0208859103,0,0,0
65,4,4096,0.0219726488,0.03707885,0.0549316332,0.0769042894,0,0.0438942573,0,0,0
65,5,32768,0.041198846,0.0823973864,0.131835923,0.214233369,0,0,0,0,0
66,0,1,0.00411987258,0.00411987258,0.00411987258,0.00411987258,0,0.00721178902,0,0,0
66,1,8,0.00687315967,0.00755712297,0.00755712297,0.00755712297,0,0.00907579868,0,0,0
66,2,64,0.00823974516,0.0157982092,0.0164821725,0.0171527248,0,0.0194509266,0,0,0
66,3,512,0.0164794978,0.0329589695,0.0439453758,0.0494384728,0,0.0357444387,0,0,0
66,4,4096,0.0329589806,0.0604247972,0.098876901,0.120849632,0,0.077217717,0,0,0
66,5,32768,0.0659180135,0.131836012,0.214233518,0.329589784,0,0,0,0,0
67,0,1,0.00411987258,0.00411987258,0.00411987258,0.00411987258,0,0.00446587754,0,0,0
67,1,8,0.0034399326,0.00549182203,0.00549182203,0.00549182203,0,0.00820697233,0,0,0
67,2,64,0.00756382849,0.0137329083,0.0192260705,0.0205993615,0,0.0191100995,0,0,0
67,3,512,0.0178527534,0.0329589732,0.0439452976,0.0549315847,0,0.034872582,0,0,0
67,4,4096,0.0274658855,0.0714111179,0.0988772213,0.142822266,0,0.0709157868,0,0,0
67,5,32768,0.0659177899,0.131836057,0.199127197,0.291137695,0,0,0,0,0
68,0,1,0.00411987258,0.00411987258,0.00411987258,0.00411987258,0,0.001374632,0,0,0
68,1,8,0.00137463189,0.00137463189,0.00137463189,0.00137463189,0,0.00536031998,0,0,0
68,2,64,0.00549316034,0.00823974237,0.0109970551,0.0109970551,0,0.0193887013,0,0,0
68,3,512,0.0169730205,0.0377654918,0.0528716482,0.059051536,0,0.0395877578,0,0,0
68,4,4096,0.0329589806,0.0851440579,0.11398305,0.162048444,0,0.0810963669,0,0,0
68,5,32768,0.0686646104,0.148315012,0.241699114,0.35156247,0,0,0,0,0
69,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00806338992,0,0,0
69,1,8,0.00788569357,0.00824108627,0.00824108627,0.00824108627,0,0.00712641643,0,0,0
69,2,64,0.0054931636,0.0113591533,0.0158116203,0.0178527795,0,0.0146477925,0,0,0
69,3,512,0.0137329083,0.0224232804,0.0345736705,0.0439452939,0,0.0294156183,0,0,0
69,4,4096,0.0260925703,0.0549316406,0.0796508566,0.10162352,0,0.0619842621,0,0,0
69,5,32768,0.0549316332,0.115356386,0.197753891,0.295944393,0,0,0,0,0
70,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00445749564,0,0,0
70,1,8,0.00342652155,0.00549182203,0.00549182203,0.00549182203,0,0.00712419988,0,0,0
70,2,64,0.00686645415,0.0109863328,0.0123649817,0.0123649817,0,0.0144660243,0,0,0
70,3,512,0.0137329074,0.024719229,0.0370788015,0.0494385026,0,0.0258093197,0,0,0
70,4,4096,0.0226592869,0.0439453162,0.0631713867,0.107116796,0,0.0522696901,0,0,0
70,5,32768,0.0439454615,0.0906372145,0.13458252,0.252685845,0,0,0,0,0
71,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00617578579,0,0,0
71,1,8,0.0054851165,0.00686645415,0.00686645415,0.00686645415,0,0.00698476593,0,0,0
71,2,64,0.00620931294,0.0109863272,0.0137329083,0.0137329083,0,0.0173982703,0,0,0
71,3,512,0.0164794903,0.0274658166,0.0439453162,0.047378622,0,0.0339741389,0,0,0
71,4,4096,0.0302125067,0.0645447597,0.087890543,0.109863371,0,0.0694376398,0,0,0
71,5,32768,0.0631713197,0.126342759,0.197753906,0.313110828,0,0,0,0,0
72,0,1,0.00411987258,0.00411987258,0.00411987258,0.00411987258,0,0.00497382088,0,0,0
72,1,8,0.00463351561,0.0054851165,0.0054851165,0.0054851165,0,0.00420939275,0,0,0
72,2,64,0.00274659367,0.00961303618,0.0137329083,0.0137329083,0,0.00779889077,0,0,0
72,3,512,0.0054931636,0.018539384,0.0329589732,0.0357055776,0,0.0136219668,0,0,0
72,4,4096,0.00961303618,0.0329589806,0.0549316332,0.0769043043,0,0.0306202726,0,0,0
72,5,32768,0.0220476724,0.0659179613,0.109916829,0.175781235,0,0,0,0,0
73,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00327564753,0,0,0
73,1,8,0.00309795095,0.00346004916,0.00346004916,0.00346004916,0,0.00751127524,0,0,0
73,2,64,0.00619590189,0.0164794903,0.0192314368,0.0192314368,0,0.018085325,0,0,0
73,3,512,0.015792843,0.0322723314,0.0494384691,0.049438592,0,0.0335479074,0,0,0
73,4,4096,0.0329589732,0.0576780029,0.0892638937,0.109863266,0,0.066717104,0,0,0
73,5,32768,0.0631713942,0.111236624,0.197753876,0.307617277,0,0,0,0,0
74,0,1,0,0,0,0,0,0.00172331918,0,0,0
74,1,8,0.00137463189,0.00208541728,0.00208541728,0.00208541728,0,0.00317925653,0,0,0
74,2,64,0.00137329451,0.00823974516,0.0109863272,0.0109863272,0,0.00640535023,0,0,0
74,3,512,0.0054931636,0.0164795201,0.0274658166,0.0274658166,0,0.0138458093,0,0,0
74,4,4096,0.0109863272,0.0329589881,0.0494385138,0.0604247376,0,0.0293591325,0,0,0
74,5,32768,0.0219726805,0.0659179613,0.115356557,0.164795041,0,0,0,0,0
75,0,1,0.00274658157,0.00274658157,0.00274658157,0.00274658157,0,0.00206362433,0,0,0
75,1,8,0.00138804293,0.0027559693,0.0027559693,0.0027559693,0,0.0012033066,0,0,0
75,2,64,6.54835491e-11,0.00549852755,0.00826120283,0.00826120283,0,0.0154118575,0,0,0
75,3,512,0.0164794885,0.0274658203,0.0439454094,0.0549316332,0,0.0356747969,0,0,0
75,4,4096,0.0329589806,0.0659179613,0.0933840051,0.120849885,0,0.0734016961,0,0,0
75,5,32768,0.0659179613,0.131835923,0.219726562,0.329589844,0,0,0,0,0
76,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00686980737,0,0,0
76,1,8,0.00549182203,0.00824779179,0.00824779179,0.00824779179,0,0.0069099589,0,0,0
76,2,64,0.0054931636,0.0123596173,0.0137329083,0.0137329083,0,0.0138354679,0,0,0
76,3,512,0.0109863272,0.0274658892,0.0439453237,0.0577747747,0,0.02849813,0,0,0
76,4,4096,0.0219726618,0.0549316481,0.097503826,0.115356594,0,0.0575720438,0,0,0
76,5,32768,0.0439453609,0.109863266,0.219726518,0.362548918,0,0,0,0,0
77,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00342987454,0,0,0
77,1,8,0.00274255825,0.00411719037,0.00411719037,0.00411719037,0,0.00678079342,0,0,0
77,2,64,0.00686645415,0.0123596182,0.0151061993,0.0164794903,0,0.0162073942,0,0,0
77,3,512,0.0164794717,0.0274658166,0.0398254208,0.0549316332,0,0.0323322182,0,0,0
77,4,4096,0.0281524509,0.0604247972,0.082397446,0.113983154,0,0.0651151869,0,0,0
77,5,32768,0.0604246147,0.118102908,0.170288265,0.241699457,0,0,0,0,0
78,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00472135516,0,0,0
78,1,8,0.00411986187,0.00549182203,0.00549182203,0.00549182203,0,0.00474427146,0,0,0
78,2,64,0.00414359337,0.00686645415,0.00823974516,0.00823974516,0,0.0136189516,0,0,0
78,3,512,0.0109863598,0.0247192793,0.0418853872,0.0460052788,0,0.0287442779,0,0,0
78,4,4096,0.0267791711,0.0497817062,0.0755310729,0.0899504051,0,0.0609963695,0,0,0
78,5,32768,0.0549316332,0.109863266,0.175781235,0.241699293,0,0,0,0,0
79,0,1,0.00549316406,0.00549316406,0.00549316406,0.00549316406,0,0.00411484297,0,0,0
79,1,8,0.002746579,0.0054851165,0.0054851165,0.0054851165,0,0.00428950851,0,0,0
79,2,64,0.00411987212,0.00755041745,0.00823974516,0.00961303525,0,0.0121293233,0,0,0
79,3,512,0.0102996863,0.0240326058,0.0398253687,0.0521689579,0,0.0253615687,0,0,0
79,4,4096,0.0219726544,0.0453185812,0.0878906697,0.13458249,0,0.0510944969,0,0,0
79,5,32768,0.0439452939,0.0988769457,0.175780997,0.307617307,0,0,0,0,0
80,0,1,0.00411987258,0.00411987258,0.00411987258,0.00411987258,0,0.00515721412,0,0,0
80,1,8,0.00411986187,0.00619590189,0.00619590189,0.00619590189,0,0.00379670889,0,0,0
80,2,64,0.00274658436,0.0054931636,0.0119894724,0.0123247486,0,0.0149043805,0,0,0
80,3,512,0.0137329083,0.0219726544,0.0357055888,0.040512044,0,0.0303059312,0,0,0
80,4,4096,0.0274658166,0.0542450063,0.0837706923,0.12222296,0,0.0610358982,0,0,0
80,5,32768,0.0549316332,0.109863266,0.175781235,0.307617158,0,0,0,0,0
81,0,1,0.00137329241,0.00137329241,0.00137329241,0.00137329241,0,0.00618249131,0,0,0
81,1,8,0.00549852755,0.00686645415,0.00686645415,0.00686645415,0,0.00561989826,0,0,0
81,2,64,0.00411987258,0.00961303618,0.0123515707,0.0123515707,0,0.0108863517,0,0,0
81,3,512,0.0109863272,0.0164794903,0.0247192364,0.0247567855,0,0.0207258177,0,0,0
81,4,4096,0.01922605,0.0348687135,0.0508118235,0.0563049093,0,0.04002238,0,0,0
81,5,32768,0.0336455666,0.0700377747,0.107116818,0.184021071,0,0,0,0,0
82,0,1,0.00137329078,0.00137329078,0.00137329078,0.00137329078,0,0.00222802744,0,0,0
82,1,8,0.00138314476,0.00340640498,0.00340640498,0.00340640498,0,0.00519334333,0,0,0
82,2,64,0.00411987258,0.00961303525,0.0103130918,0.0103130918,0,0.0133129087,0,0,0
82,3,512,0.0109863272,0.0219726544,0.0343323685,0.0384521447,0,0.0275855249,0,0,0
82,4,4096,0.0247192308,0.0494384691,0.081024155,0.131835923,0,0.0549864906,0,0,0
82,5,32768,0.0473784357,0.0988769382,0.159301668,0.307617158,0,0,0,0,0
83,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00411551399,0,0,0
83,1,8,0.00411719037,0.00411719037,0.00411719037,0.00411719037,0,0.00446244233,0,0,0
83,2,64,0.00549316313,0.0109863272,0.0137329083,0.0137329083,0,0.0100469469,0,0,0
83,3,512,0.00961303618,0.0164794903,0.0219726656,0.0274658203,0,0.0193366196,0,0,0
83,4,4096,0.0164794903,0.0348150693,0.0604246669,0.0714110583,0,0.040031032,0,0,0
83,5,32768,0.0329589806,0.076904282,0.12084958,0.20874016,0,0,0,0,0
84,0,1,0.0013732909,0.0013732909,0.0013732909,0.0013732909,0,0.00292193121,0,0,0
84,1,8,0.00276267482,0.0030845399,0.0030845399,0.0030845399,0,0.00776784506,0,0,0
84,2,64,0.00686645415,0.0123596182,0.0123783927,0.0123783927,0,0.0114939974,0,0,0
84,3,512,0.0109863272,0.0164795052,0.0247193202,0.0357055627,0,0.0210152044,0,0,0
84,4,4096,0.0164795499,0.0384521484,0.0659179538,0.0837707296,0,0.0407632663,0,0,0
84,5,32768,0.032959085,0.0769041702,0.119476393,0.178527862,0,0,0,0,0
85,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00240560598,0,0,0
85,1,8,0.00207200623,0.00274255825,0.00274255825,0.00274255825,0,0.00669387111,0,0,0
85,2,64,0.0054931636,0.00961303525,0.0123515707,0.0123515707,0,0.0145349404,0,0,0
85,3,512,0.0137328999,0.0219726823,0.0357055627,0.041198723,0,0.026411757,0,0,0
85,4,4096,0.0233459882,0.046691969,0.0686645061,0.0851441696,0,0.0513770465,0,0,0
85,5,32768,0.0439454801,0.093383953,0.140075475,0.192260608,0,0,0,0,0
86,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00376850343,0,0,0
86,1,8,0.00274255825,0.00479444815,0.00479444815,0.00479444815,0,0.00328430836,0,0,0
86,2,64,0.0027465818,0.00347702252,0.00962912943,0.00962912943,0,0.00691662501,0,0,0
86,3,512,0.0054931636,0.0137329167,0.0211894475,0.0247299634,0,0.0132924656,0,0,0
86,4,4096,0.0109863272,0.0274658166,0.0439452939,0.0549316332,0,0.0306336938,0,0,0
86,5,32768,0.0233460311,0.0659178868,0.0885773003,0.126342729,0,0,0,0,0
87,0,1,0.0013732909,0.0013732909,0.0013732909,0.0013732909,0,0.00291354931,0,0,0
87,1,8,0.00274255825,0.0030845399,0.0030845399,0.0030845399,0,0.00625348574,0,0,0
87,2,64,0.0068530431,0.0109863272,0.0109863272,0.0109863272,0,0.0125606377,0,0,0
87,3,512,0.0109863272,0.0205993652,0.0288391262,0.0288391262,0,0.0258222724,0,0,0
87,4,4096,0.0219726544,0.0453186147,0.070037894,0.0878906175,0,0.0496714973,0,0,0
87,5,32768,0.0439453088,0.0892638937,0.137329131,0.192260802,0,0,0,0,0
88,0,1,0,0,0,0,0,0.00137329591,0,0,0
88,1,8,0.00137329602,0.00137329602,0.00137329602,0.00137329602,0,0.00219563427,0,0,0
88,2,64,0.0027465818,0.00308988546,0.0051364298,0.0051364298,0,0.01043776,0,0,0
88,3,512,0.00686645973,0.0326370709,0.0378298573,0.0384521261,0,0.0240578106,0,0,0
88,4,4096,0.0199127048,0.0549316332,0.0975037888,0.100250192,0,0.0523170071,0,0,0
88,5,32768,0.0439453088,0.109863296,0.176537439,0.200500712,0,0,0,0,0
89,0,1,0,0,0,0,0,0.00274591125,0,0,0
89,1,8,0.00274255825,0.00274926377,0.00274926377,0.00274926377,0,0.00437744582,0,0,0
89,2,64,0.00276267482,0.00686645415,0.0123596173,0.0123596173,0,0.0111251961,0,0,0
89,3,512,0.00961304642,0.0219726525,0.0274658166,0.0357055627,0,0.0254755594,0,0,0
89,4,4096,0.0219726544,0.0439453907,0.0659179166,0.0823974535,0,0.0510520642,0,0,0
89,5,32768,0.0439453088,0.0878907815,0.142822176,0.208740219,0,0,0,0,0
90,0,1,0,0,0,0,0,0.00138133753,0,0,0
90,1,8,0.00138133741,0.00138804293,0.00138804293,0.00138804293,0,0.00705974112,0,0,0
90,2,64,0.00686645415,0.00961303525,0.0137194972,0.0137194972,0,0.0120272126,0,0,0
90,3,512,0.0109863272,0.0219725911,0.0274658166,0.0329643451,0,0.024810352,0,0,0
90,4,4096,0.0219726544,0.0494384393,0.0659180507,0.076904282,0,0.0473825356,0,0,0
90,5,32768,0.0439453088,0.0878906175,0.120849594,0.164794892,0,0,0,0,0
91,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00206127996,0,0,0
91,1,8,0.00137329602,0.00274926377,0.00274926377,0.00274926377,0,0.00161108693,0,0,0
91,2,64,0.0013732909,0.0027465818,0.00549852755,0.00549852755,0,0.00519261204,0,0,0
91,3,512,0.00411987258,0.0109863272,0.0164794903,0.0192260724,0,0.0148004975,0,0,0
91,4,4096,0.0109863486,0.0274658389,0.0549316332,0.082397446,0,0.0316575104,0,0,0
91,5,32768,0.0274658166,0.0604246743,0.109863102,0.186767519,0,0,0,0,0
92,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00206127996,0,0,0
92,1,8,0.00137329602,0.00274926377,0.00274926377,0.00274926377,0,0.00227493476,0,0,0
92,2,64,0.00274658157,0.0027465818,0.00686645415,0.00686645415,0,0.00790746042,0,0,0
92,3,512,0.00549318735,0.0164794717,0.0219726544,0.0246494971,0,0.0234187789,0,0,0
92,4,4096,0.0219726544,0.0439454317,0.0659180954,0.0878907144,0,0.0490229825,0,0,0
92,5,32768,0.0439453088,0.0906371847,0.148315459,0.230712906,0,0,0,0,0
93,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00188727048,0,0,0
93,1,8,0.00137329602,0.00274926377,0.00274926377,0.00274926377,0,0.000388082066,0,0,0
93,2,64,0,0.0014081595,0.00414401246,0.00414401246,0,0.000730179546,0,0,0
93,3,512,6.54835491e-11,0.0027465818,0.00411987258,0.0110775214,0,0.00144315553,0,0,0
93,4,4096,0,0.00549317943,0.0109863682,0.0219726954,0,0.00936134612,0,0,0
93,5,32768,0.0054931636,0.0329589173,0.0439452715,0.0823973864,0,0,0,0,0
94,0,1,0.0013732909,0.0013732909,0.0013732909,0.0013732909,0,0.00257592229,0,0,0
94,1,8,0.00274656597,0.00274926377,0.00274926377,0.00274926377,0,0.0029609896,0,0,0
94,2,64,0.0027465818,0.0027465818,0.00551193859,0.00551193859,0,0.00712704544,0,0,0
94,3,512,0.00549317524,0.0157928448,0.0219726171,0.0226592682,0,0.0198744001,0,0,0
94,4,4096,0.016479509,0.0343323052,0.0714110583,0.0775909498,0,0.0434523676,0,0,0
94,5,32768,0.038452141,0.0769044682,0.123596333,0.173034653,0,0,0,0,0
95,0,1,0,0,0,0,0,0.00446486892,0,0,0
95,1,8,0.00411986187,0.00549852755,0.00549852755,0.00549852755,0,0.00343264145,0,0,0
95,2,64,0.0027465818,0.0054931636,0.00687986519,0.00687986519,0,0.00861796023,0,0,0
95,3,512,0.00686645601,0.0164794903,0.0219726767,0.0302123949,0,0.0185023734,0,0,0
95,4,4096,0.0123596741,0.0384521596,0.0659179613,0.0885772184,0,0.0409408782,0,0,0
95,5,32768,0.0329589806,0.0878906175,0.137329325,0.184020966,0,0,0,0,0
96,0,1,0.0013732909,0.0013732909,0.0013732909,0.0013732909,0,0.00343490369,0,0,0
96,1,8,0.00276267482,0.00411719037,0.00411719037,0.00411719037,0,0.00416498445,0,0,0
96,2,64,0.0027465818,0.00686645415,0.00961303525,0.00961303525,0,0.009470631,0,0,0
96,3,512,0.00823974516,0.0171661396,0.0274658166,0.0281631909,0,0.0213677221,0,0,0
96,4,4096,0.0164795741,0.0384522304,0.0686645955,0.0810241774,0,0.043408857,0,0,0
96,5,32768,0.0384520739,0.0775909349,0.12084958,0.186767563,0,0,0,0,0
97,0,1,4.19095025e-09,4.19095025e-09,4.19095025e-09,4.19095025e-09,0,0.00206530071,0,0,0
97,1,8,0.00138133741,0.00274926377,0.00274926377,0.00274926377,0,0.00229488099,0,0,0
97,2,64,0.0027465818,0.00411987258,0.00547170546,0.00547170546,0,0.00651213195,0,0,0
97,3,512,0.00549318735,0.0109863272,0.0137329083,0.0164795127,0,0.0167912591,0,0,0
97,4,4096,0.0164794642,0.0329589285,0.0494384728,0.0714111254,0,0.0339820907,0,0,0
97,5,32768,0.0329588987,0.0659179017,0.0933837891,0.131835908,0,0,0,0,0
98,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00308922864,0,0,0
98,1,8,0.00274255825,0.00411986187,0.00411986187,0.00411986187,0,0.00403387466,0,0,0
98,2,64,0.0027465818,0.00686645415,0.00960230734,0.00960230734,0,0.00922671415,0,0,0
98,3,512,0.00823974516,0.0164794903,0.0247192346,0.0274658203,0,0.0199861462,0,0,0
98,4,4096,0.0164794922,0.0343322419,0.0549316667,0.0769043192,0,0.0417901397,0,0,0
98,5,32768,0.0329590254,0.0769043043,0.131835997,0.18127422,0,0,0,0,0
99,0,1,6.24500367e-15,6.24500367e-15,6.24500367e-15,6.24500367e-15,0,0.00309459842,0,0,0
99,1,8,0.00207200623,0.00411719037,0.00411719037,0.00411719037,0,0.00356189068,0,0,0
99,2,64,0.00274658226,0.0054931636,0.00962912943,0.00962912943,0,0.00692032946,0,0,0
99,3,512,0.00549316406,0.0137329083,0.0192260705,0.0274658166,0,0.0142560926,0,0,0
99,4,4096,0.0137328915,0.0274657551,0.0439452454,0.0604248643,0,0.0294287037,0,0,0
99,5,32768,0.0274657346,0.0549316332,0.0878906175,0.17578128,0,0,0,0,0
100,0,1,0.0027465818,0.0027465818,0.0027465818,0.0027465818,0,0.00309459842,0,0,0
100,1,8,0.0027559693,0.00344663812,0.00344663812,0.00344663812,0,0.00356406375,0,0,0
100,2,64,0.0027465818,0.00686645415,0.00961571839,0.00961571839,0,0.00827029925,0,0,0
100,3,512,0.00686645415,0.0164794903,0.0219726823,0.0304162465,0,0.018527807,0,0,0
100,4,4096,0.0137329577,0.0384521335,0.0659177825,0.0714112222,0,0.0385106063,0,0,0
